,League,Season,ID,Pred,Score,FGper,FG3per,FTper,OR,DR,Ast,TO,Stl,Blk,PF,Score_against,FGper_against,FG3per_against,FTper_against,OR_against,DR_against,Ast_against,TO_against,Stl_against,Blk_against,PF_against,OEFF,DEFF,NET_EFF,eFG,TS,ORper,DRper,TOper,AST_TO,3P_Reliance,FTR,STLper,BLKper,avg_rank
651,M,2013,2013_1137_1139,0,-0.0955099700321819,0.026390943949383572,0.4676977641290746,1.4151758437800568,-1.039887703719264,0.755926094109084,0.2390798049262884,-1.9927842652765655,-1.611770666372983,1.8225898198568844,-1.13060426357166,-1.3501696737265816,-1.788945675266611,-1.1657583983047841,0.07012712205375565,0.1726766491459033,0.257601346666793,-0.60502442170615,-0.5709349667828105,-2.4386714897200683,-1.638017833265325,0.5482169702575244,0.028511194957010266,-0.007021904097294529,0.035533099054304795,-0.17885118400995403,-0.0046452269843663685,-0.04280348725833277,0.007143220375415371,-0.13140111954016587,0.3313794421337901,-0.38838464212332446,-0.038920699035774,-0.18954117409986881,0.5360867611910729,0.06331953171275594
652,M,2013,2013_1143_1424,1,-0.59267884657214,0.5773411415866396,-0.9440183532896348,0.6191635445485189,-0.8930061494249553,-1.0164125109929003,-0.6176032365229678,-1.0770934422719474,-1.2871217453025614,-1.1604492935236077,0.23366090131707667,0.09335897795165854,0.2184005384307579,0.7135857017854002,0.48366284520692404,0.34147065675821203,-0.5003623266209394,0.37083383635957856,-0.9468338912232184,-1.0868019863297205,1.3539654305672524,-0.24873655183839394,0.0018388726542809541,0.07770196265619345,-0.07586309000191249,-0.12057589652711354,0.0031634503475352904,-0.019927637665105413,-0.02631568547645291,-0.04546261298781107,0.04727035952951297,-0.26303312471456264,-0.02570523349884124,-0.1224940163629471,-0.26217035326942817,0.06881543733867236
653,M,2013,2013_1161_1281,1,-0.44362504698625926,-0.788656273685817,-0.2232492853445872,-1.2920113379958174,1.7001333267467134,-1.0453696593477613,-0.850239645617092,-1.0282717653651292,-1.6050895927689595,-1.2745087505183514,0.47899231976258594,-0.4436651103097253,0.3417033719362459,0.28272953098875664,0.44685661757158623,-1.8357466659728783,-0.3709295193796127,-1.2840373503217104,-0.1026067432678992,-1.3017387828141942,0.7707078526143538,2.5266850033762043,0.18197737406540437,-0.09586384469321574,0.2778412187586201,-0.13252107327332419,-0.032975857973184586,0.05291265862221184,0.04123198961940222,0.07416147337148393,0.02054346715780042,-0.14904238236273937,0.2594984975360851,-0.06876267667874536,-0.34584821212018535,-0.008696297383190651
654,M,2013,2013_1211_1380,1,1.9743820849379348,2.502946786611252,-0.7452831934120825,-0.30212798201126995,2.2483391277271734,0.5579394277485282,2.5701997320277794,0.4605925748311621,0.9582466492726024,-0.8366338385377858,-0.722361377086308,0.6647942622020213,0.6979624162123446,0.36239243722181635,-1.1761527005722392,0.6458073563622801,-1.971980322584352,1.2187263366550063,0.17359117745836203,1.6666580523663028,0.3533093734642292,1.584135313193596,0.2207618561190623,0.06468938586565731,0.15607247025340498,0.06421958588348131,0.03111515040070373,0.12671564348245234,-0.007260774452410135,0.1189596516623912,0.3455871181526573,-0.1095530733393909,0.009747567909230481,0.23434042753534612,-0.31990622987008543,-0.49817587012995673
655,M,2013,2013_1217_1307,1,0.09374029671674178,1.6491176413719622,0.5801046084193044,-0.28825188309049987,-1.469812611369175,-2.2355910864682773,-1.377234526107388,1.402893213711158,0.6098089051220807,-0.247040852618726,0.2774047266160158,0.5114115039026068,1.6501082592231862,-1.843787466704119,2.3177007622435877,0.35246001121964354,-1.6807674318295833,-0.8093742106482706,0.49139571451935343,-0.04068194356001309,-0.4108637666763651,1.1760960554208724,-0.10654240658600522,0.0072760093299277795,-0.113818415915933,0.12111732880318948,0.02146369347906879,-0.029605529050678425,-0.05166460196213973,-0.010273897249101105,-0.37668369806815916,-0.010364021595844486,0.08250616373125053,-0.048021807870909705,0.021604639286022076,0.2610815055907746
656,M,2013,2013_1257_1299,1,2.559860472848518,2.2086326978871753,0.9360434936115063,1.4254112474204979,1.9593831829345782,0.34516095666942725,2.102868562989867,-0.49287403142261543,3.42636611927359,0.12451669360737894,-1.000172797844914,0.044386488110705,0.8985773023451771,-0.47366053721987506,-0.15928344922689974,0.4154348147964104,-0.7679852829497424,-0.5172235177654979,2.4536211532597387,-0.17504819974414476,0.6083211786816157,-0.06419026624881219,0.21618667543001524,-0.08551363871924189,0.30170031414925713,0.04972885349317546,0.028099652092499594,0.07955204917713948,-0.004226362397679151,0.03827133537949401,0.3381297516243208,-0.26094072024549664,0.10006483819758238,0.5126366690543878,-0.06372924600216567,-0.6425872631048891
657,M,2013,2013_1172_1266,0,0.1951297704859407,-0.9025210768128644,1.783668697435567,1.9684608858547223,-1.479423127723256,0.34122968047004554,0.2091301800370733,-1.794495836964707,-0.9136308814074796,0.021814423861793386,0.34230580230902524,-1.210115757464178,-0.9086639953748726,-0.49093683936755594,1.1874604527041337,-1.4619205561631778,1.2473395179821691,-2.688581404201783,0.21798129004904587,-1.5362699584031168,-0.8414959322422415,-0.06178150517044001,0.012258831063022946,-0.14280727674954918,0.15506610781257213,0.19233003419011507,0.010137835533713113,-0.08177672263098096,0.04840121941604536,-0.12838837192796593,0.268987360617263,0.3431330701113967,-0.07379227685504564,-0.10734311095272642,-0.0013349053146416434,0.12249598991559649
658,M,2013,2013_1272_1388,1,0.0021643024689961265,0.19222173957016797,0.47928665525962044,-1.2070116940081717,-0.5111424195634406,0.7818610799468801,0.7257189239323114,1.0446742550529051,1.8588246511475464,2.960802814701099,-0.12580823701701815,0.13143471401118356,-0.8056419859145656,-1.8289401037351554,-2.154132814403887,2.3684038181725042,0.9986523511704912,-0.14697733041891947,1.396624621349999,0.7383962572656388,1.0223584184808951,0.3041914390464626,-0.13124041750839077,0.011295875834640645,-0.14253629334303142,-0.13186418660411858,-0.010898688525064815,-0.03621321766620922,-0.0592822387096964,-0.03811018870712113,-0.03565511988791781,-0.29274013779048513,0.011378249089797121,0.10783456482643372,0.8158513140348306,-0.02132070834772993
659,M,2013,2013_1276_1355,1,0.8889834007834281,1.4462157233716164,-0.5698468268621812,-2.0080408609437104,0.6285907442372157,-0.5151804732068874,0.35633247284976866,-0.6880641064890962,1.2127192838142709,0.5392235813824621,-0.6245305366540563,0.7118275314803323,0.493826696349271,0.583945104676227,0.8985015920969444,1.1780454360705304,0.5195903262966832,0.7746209248763689,0.5901089500487751,-0.5530807219027982,0.7851113494417266,-2.146951118813364,0.15941455395695614,0.0498676511587729,0.10954690279818324,0.02195076581689337,0.021317328375367928,0.012623551767532215,-0.04517148363443768,0.015593183228332586,0.1939920850628658,-0.07672071505583855,-0.18506367033188376,0.2543261324901671,0.1066436122823402,-0.22245964070977658
660,M,2013,2013_1277_1434,1,-0.4043249488273575,-0.19712507819106362,-0.41254600561847365,-0.16838553484018737,1.246960232640717,1.0168066302716146,-0.09908478589756498,-0.2331474017455134,1.4636452058501388,0.3609275499076442,-0.8784274537382982,-0.07511511935444615,0.5472650313253159,-0.8234032698184561,-2.4066827757725013,-0.03483260766088914,1.239815219506077,0.6388927339542523,0.3272031198757255,0.11115248403957789,1.3064195687690265,-1.6190148743432717,0.06920321014585995,0.001319339360974836,0.06788387078488511,-0.21881197150955956,-0.013868674054042185,0.01715500967100314,0.02015194669638054,0.07200418701921496,0.012183688759536127,-0.350423913155095,-0.055523500379719426,0.26976297241354863,0.0879405943473257,-0.14146594012718888
661,M,2013,2013_1329_1332,0,0.1881055415078624,-0.09501514087013807,-0.37238089828594956,1.5101039125875861,-1.0474201126398999,0.5134351535558632,-0.5328561268658296,-2.158539050600025,-0.7465392675894106,0.9524848195926959,-0.09845497480347117,-0.26756931746792145,-1.0360607657454093,-1.1200874772552998,0.3625668644736829,1.1085600455371514,1.0040693461452141,-0.6023705977224175,-0.8460266006637699,-0.8520368481692294,-0.005194649373825522,-0.431619924284534,0.059918410722170634,0.06440920192840849,-0.004490791206237854,0.017345575865123974,0.012298936111310887,-0.054961836876681325,-0.023290452065588774,-0.09590877699624734,0.13201350618993335,0.07929632796651864,-0.10157746897997022,-0.026020589811488692,0.26899042824124475,-0.04124801163174586
662,M,2013,2013_1308_1387,0,0.004579793740664362,0.9513343982984914,-0.263734196668328,-0.9572018048887304,1.5235786225464483,0.18297744622107914,-0.5965132233162986,2.074546626378992,-1.8996267726343459,2.4806146325237197,-1.6434221582442712,0.9217147671766921,-0.06344731462705355,1.208340928163503,3.3026264232897855,0.9335328299905706,-2.211078476234627,-0.1309507824561955,-1.5182318858538943,0.2884263202779327,-0.8589907785395801,0.10382560761844917,-0.011129852882440505,0.14705936583879098,-0.15818921872123148,-0.11112331760387772,-0.0034723343269278395,0.09824062510222298,-0.024286661130436427,0.14072410992896445,-0.31941546662049025,-0.32494130194643833,0.09376483697033944,-0.23927214498836513,0.790248390367142,0.16688870806919023
663,M,2013,2013_1285_1393,0,-0.6395251701771285,0.40950383177254446,0.7137541759443548,1.7276140472491859,-3.6570439456876738,-0.27737091373871375,-0.7939814999796282,1.2708980944037926,-2.2190989070302685,-2.4006210625417745,0.45134581522523415,-0.25855809612355146,0.42223080497420107,0.2689735541951455,0.1306712669387094,-0.8127079524173242,-0.6091701167627204,-1.9901414962404929,-0.540007986592854,-1.454529474542551,-0.603121470818364,-0.14960240505078268,-0.33634096278099257,-0.010877864251803926,-0.32546309852918864,0.1372822880980149,0.013474490939737183,-0.11714373444381176,0.01579427474089229,-0.1649960143623731,-0.27462654490961946,0.15745563767556292,0.1746951958395897,-0.60731998066242,-0.5481818713739975,0.26844390153815445
664,M,2013,2013_1103_1433,0,-0.716924412000534,0.1538964041653007,-0.6639001317047644,-1.4965572918416705,-0.3081558269518119,2.2586092330250525,0.47001958574575,1.0525133300297622,-3.6886741032135886,2.7251260734692213,-0.8137693661555268,-0.5110193411920692,-2.297837240728883,-1.1766274199747486,1.9367999222801398,-0.1338444505727726,-1.0965391088572716,-0.3411781206240624,-3.8576091422100394,0.8325503128689514,-0.14919405130075913,1.5371840991507912,-0.13294143667312652,0.1306067595775604,-0.26354819625068693,-0.03752435764493289,-0.010996908140815942,0.01255835360898927,0.04874496800387168,0.01536584076098746,-0.077362994584248,-0.0353750441662799,0.08052254080099985,-0.6272249330241768,0.7965789824999081,0.08043794943000818
665,M,2013,2013_1338_1455,0,0.0667579093905607,1.6327310675212294,1.5144220284729053,-0.5208479992131856,-1.4023911387984058,-1.5339999166595035,1.0586943374665145,-1.30468652009242,-0.9124968957872364,-1.3251928327842888,-0.4018004599518303,-0.828691458653519,0.3747230577286442,-0.8814744606162653,0.9623594421894515,0.018023359463079647,-1.1098370429774964,-0.41853105425313464,0.0011581264830332894,0.050060922725273294,0.8906340871822772,-0.11517993918808975,0.0024877362748761955,0.006200743733768221,-0.003713007458892026,0.04327519029020821,0.015088648222180756,-0.01676850295107979,-0.030259487611116964,-0.12258483996656311,0.36817933944560277,-0.21572702034410218,0.09749048244788949,-0.1411358686837142,-0.31079490214199534,-0.04533069957789616
666,M,2013,2013_1153_1166,0,-1.6407772286311868,-3.5907245620269856,-3.389052368114735,-1.7617659860755925,2.6823477256935604,-0.43949008688591507,-3.443555484882825,-0.45511465237691584,1.2309075999939387,2.399037972907159,0.44027146927895466,-0.4383514699695782,0.2308834358128632,-0.06228571793780402,0.5663196767915942,-0.8454095450930121,1.8146088109754348,-0.4969026150409357,0.8560603159114265,-1.1910411401696472,0.2801446682933668,-0.1599782823846118,0.09325151110190566,-0.12658566610844335,0.219837177210349,-0.3988049668565272,-0.07274708623376275,0.0526194810432844,0.01611764696258111,0.1336671595592832,-0.4322134248922216,-0.030366794899947314,0.07095804508807535,0.3224279733408034,0.6470607216147298,0.05245766513446504
667,M,2013,2013_1107_1181,0,-2.346463040969265,-1.5339943653910093,-0.8829819496574878,-0.052369083478167155,0.45545659957923496,-0.32175441545945616,-1.9306382441090217,1.966770642063726,-1.2257190744023259,-1.1425817409739933,-1.0125992378825472,-1.1052862129121512,-0.4112526878867697,2.1312706636238485,-2.36607436710568,-1.5823378288917587,-1.5295852985091312,0.33791668725860347,-1.181201614329222,0.9658592198375424,1.3395969679535038,0.5561405664071597,-0.12430017786774894,-0.0014997355758813447,-0.1228004422918676,-0.1690201298897518,-0.026458631311963132,0.04847205327032622,0.0393650719421067,0.14074062796820974,-0.5304370192241717,-0.06890667613637835,0.007740947289680333,-0.14515658410865717,-0.2593138513423613,0.37430094474587233
668,M,2013,2013_1195_1207,1,0.9961805648162584,-0.8383379623885548,-1.8470142274458519,-0.23432948022154396,1.8720041411818085,0.2822354634687648,-0.6186090353651681,0.7831444914440646,1.431756175737857,0.4459361893250495,0.3654442144505969,1.454372573026712,0.2706824831518333,-0.16555365406815747,1.9219663304381664,1.3576057605020981,1.1575729172216842,1.2894677064166877,1.0661011644720373,0.04267316880621343,-0.5036302106960934,0.2285376986605347,0.06173019123021761,0.03708595813698923,0.024644233093228385,-0.11426601630402855,-0.013406347040048172,0.04864193349771129,-0.033069792752763005,0.06517292423424459,-0.1734929958867647,0.026928009339155512,-0.11540021895181674,0.1793992743690307,-0.02945543428772024,0.29888968182773146
669,M,2013,2013_1196_1322,1,-0.9595883931040343,1.6415001124074604,2.6698322127914027,-0.48156245575134426,-2.2026032071006383,0.5561238349223264,0.5087623408876953,-1.772285867624393,-2.536301152605323,-0.924012568464351,-3.322284069833649,-3.1912405714563232,-1.4526474910657845,-1.2379851001280575,0.10923249568827087,-3.332387721220125,-1.6105148099457305,-1.202130568693689,-1.4514850106867767,-1.050502640364509,0.7460234629197464,-3.4745611427707592,0.05415817263487244,-0.11010962485046205,0.1642677974853345,0.3229679721293359,0.0500151245021474,-0.04073610293607488,0.09808893627363235,-0.051044322427656885,0.3465843215269824,0.1913648738051852,-0.24778572067523608,-0.20844225373458392,-0.143402075478412,-0.2974974072011445
670,M,2013,2013_1160_1228,0,-0.4894653597905662,0.48131885022156407,0.43055044057885544,-1.2031462572142821,0.2558943476766673,1.995793245611135,-0.0775595681853769,0.9991018444739903,0.013758125895110274,-0.6675828764742756,-1.7368751759161674,-0.9308287171423226,-1.4479417878912946,-1.3985544104912204,-1.4534167165129575,0.48184976780634403,-1.3967966083231707,-0.9404973104434216,-1.1567853367167675,0.6064626833865128,1.9493885629599712,1.0784981235371014,-0.08053954510491845,0.07680303754099482,-0.15734258264591328,-0.10524548748015672,-0.018117415051448427,0.034164714625768366,0.02617805144095181,0.029793735317639847,-0.10521989105843899,-0.313008864284242,0.29910265206124376,-0.05361668689292809,-0.12418556583280582,0.007296893206585248
671,M,2013,2013_1231_1241,1,3.439735145675458,2.9835682091857554,3.4952916908021274,1.6315278668205107,2.0348742696923523,1.6072162610055254,1.8250713839951749,1.58117450271602,-0.15416942061036154,-0.6061438220466815,0.3596410693105972,0.9732789207853759,-0.3642495801816359,-0.5866276153198641,1.0602165862268493,2.593686882348709,-2.785845267282519,-0.48779774019288474,-0.015278957538072735,1.3516673357648166,2.8400365101789493,2.6191093103805225,0.1628180689467258,0.1315804939382641,0.031237575008461693,0.31597895725531955,0.049448922068837886,0.12511942975375845,-0.04092800401989666,0.09469875028105645,0.06465153370954413,-0.01358239437369646,0.2502205531339925,-0.04938979615854466,-0.2265982780247846,-0.4986185634393685
672,M,2013,2013_1235_1323,1,1.7309825066471745,0.1289385124334561,0.17999830791646532,0.5724305321675636,0.4832501145626631,0.7880491055854204,0.001675736141372397,1.675981205691855,1.0176708572049886,-0.8258565656974088,1.1712783765872605,1.4674134579969504,0.16427022712242068,-0.8337505524466364,1.5010224786856359,0.49911903730544077,0.6460781461292839,-0.08080834355480415,1.6703866587666925,0.7576846820789216,-1.2033636527681226,0.026691701105492904,-0.033554330131635335,-0.09241425757799349,0.05885992744635815,0.2395695135033431,0.019904162460139818,0.0038662440979007062,-0.0006989854174369592,0.02772722642437231,-0.29225302989902135,0.39985422275444404,-0.006199306684602113,0.033173293288937145,-0.29809397644946845,0.036449480928511205
673,M,2013,2013_1242_1443,1,1.6628882402561262,1.8834896329737334,0.9408096912915525,0.8312404126503732,-0.1939304609536806,2.7900426998261807,2.1372501978700855,0.40498000172639353,1.1641039375924953,2.9414429284246335,-1.151394023698419,-0.7280412516592452,-2.4145541009609124,-0.975817301436952,-0.6836191369803215,0.6928872574181122,-0.3911920629785468,-0.026229870883881512,-0.10153073093816672,1.4305000948613418,-0.6209534807610584,-0.547275523444753,0.008055206227038147,-0.030179052645670557,0.038234258872708704,0.051006630858516866,0.021371270242454332,0.0015049836026820307,0.030223575235583833,-0.04984233876236721,0.2374393345706779,-0.20102702657392657,0.14043959116346705,0.06464262619307604,0.8499264426345883,-0.46116220749727377
674,M,2013,2013_1243_1247,0,-0.567819510333081,-0.18185846548439888,0.593255119207556,-1.1042171455896685,1.5705638005025802,-0.13434868279267365,1.1230655900784,-0.12503002787398598,-1.018834699250215,0.1996933852465809,1.8734274572650167,-0.631232220384573,-0.5581689870075304,2.1258836103313206,-0.15346907830073334,-0.13372510051154898,-1.3740346122223381,-0.736566471694667,-0.574797827892967,-0.5546167787309312,-0.2853970053524101,0.24200855521141218,0.13487484438014496,0.004495650170760035,0.13037919420938493,-0.006688377963889547,-0.008484828643205322,0.08048954953761361,0.0009944513218369533,0.13296411462485025,0.19250550866986904,-0.03916097615198355,0.02466232341546648,0.04139391689181726,0.08629867404014857,-0.09651297733343561
675,M,2013,2013_1274_1334,1,0.589564641713215,0.7074618567652267,-0.45899369584085037,-0.3560920726390044,0.1111300089629722,1.7805802614959152,-1.2982269469419216,-0.5195547329467914,0.4924803130224463,3.070398941394414,-2.101783609499389,-0.6944575604635972,-0.9106528274276492,0.3198829754388546,-2.367296849681179,-0.5808631394489846,-0.1252262982412044,-0.36332623034571443,-0.9418072171794796,0.4794492231495605,0.05509857708658661,-0.7603937555075336,0.06473692033168321,-0.0009454540401225842,0.0656823743718058,0.10694036023527431,0.012654643635882035,0.006710603753852518,0.051459921675991116,-0.014432687142287737,-0.12925698631370497,0.15298457149995603,-0.014709912129138969,0.09278377534501614,0.9387247223734867,-0.2873463078877776
676,M,2013,2013_1278_1417,1,-1.0896603505850637,-0.6867696435708845,-0.12903698970059505,-0.9637649122806249,2.3571749019084525,-0.5320155303823974,-0.49085265014476964,2.1052771474323544,-0.9748780367829094,1.8831888542995334,1.7502475551255476,-1.0467078418501914,-0.9678893329582242,1.8710294377310017,1.192908063789849,-2.1762864484524056,-3.2412799179505365,-0.7058278832040603,-1.1348755697391457,1.9218596157330134,-0.08535469349224745,2.4354674567592354,0.020379362725638006,-0.09178214893074366,0.11216151165638166,0.05033885846621877,-0.020152183149526826,0.13288853434381104,0.04210115517889307,0.2472312054818906,-0.35984807439879063,0.19566061260935907,0.2732166793254053,-0.03482377335018916,0.6727813451598624,0.00467467633280326
677,M,2013,2013_1279_1458,1,2.1819688358429095,0.662047745778748,0.09696714436561009,1.574182951877643,0.8312904493989866,-0.16052063533329908,-0.7720978139579749,0.506598253928966,1.930850486224385,0.8346362481746235,1.2073257270811584,2.13829214752931,0.7248098031624761,1.8969439916065125,-1.2560432164179782,1.8058706184758053,0.563399155029949,3.026690352474575,2.0866927981574057,-0.7931404740260819,1.3516701580827692,1.2842123570834205,0.011203661148161737,0.011387279019679952,-0.00018361787151821574,-0.06226500709545868,-0.000592249309052495,0.016794678518263162,-0.05444954559713655,-0.051804465578159764,-0.21182027534248737,-0.21706803799408492,0.20515926331610912,0.14863408485449014,0.11433562546576215,0.04434572023003718
678,M,2013,2013_1314_1437,1,1.198421198815311,0.5976716827794485,1.0219617866308586,-1.0572008274151807,1.7137290481322105,-0.035415148797397045,2.82573002710883,-1.9482069044337051,0.38671576046664247,0.011069830141484271,-2.286803799104481,0.5780064700688805,0.8437439695083795,-0.9891784033233477,1.362947244284054,0.772646914221821,1.4788810113785775,-0.2312936881457724,0.6164955268609479,-1.1278340257800707,1.0769502923998537,-3.2647801209942737,0.267881629167777,0.044063176839495455,0.22381845232828157,0.02156005548843476,0.02631477610876576,0.02944656365067644,-0.02323624539932634,0.05763758815392028,0.5920732444500053,-0.10833563741532382,-0.6329793527791702,0.272541274300084,-0.17095326455764048,-0.07455159155129924
679,M,2013,2013_1233_1326,0,1.9909764901318996,-0.027686652815657187,0.8685891820852525,2.204799423180982,0.5659320524193312,0.02781413172884084,1.33141657768957,0.5232374445201514,-0.634607636913283,-1.2704650445293204,0.44792892615813473,3.0080134929032987,1.4776884708572438,1.6226117757857272,-2.230456112019088,1.974870883629313,0.3711242053103613,2.621946520281451,0.27993730181708554,0.8489399464202712,2.225532495019961,-0.0036831266290466846,0.045733275234974946,0.12691970156021726,-0.08118642632524231,0.11648875606671516,0.01770353390591145,0.012810922645391465,-0.05566606930188672,-0.010437380955938602,0.11904410507374852,0.149339528112994,-0.09976384320028897,-0.14172649958213424,-0.46654029841594036,0.2794336860429054
680,M,2013,2013_1328_1361,0,0.5031632487595011,0.3297732915409939,-0.11601165270410746,2.0261935008730823,-0.13314486492778388,-0.15014525330139183,0.28790984883624965,-0.8423788493801109,-0.8324268662235716,-1.8597256711119883,0.7558694166901616,0.8955423626021883,1.342451414953975,0.5601690463378526,-0.6327659302759645,-0.13131197539110456,0.255207033096401,-0.3315110098625527,0.012532882632797226,0.7773247060182178,-1.1451623768063348,0.15548827190865452,0.0630569304576386,0.047829267074795734,0.015227663382842871,-0.03855170909293126,0.009304153943834548,-0.009138332032416097,0.0009261381726327622,-0.03988455389152501,0.15351472594073234,-0.11379474969866132,0.0021071404351540313,-0.07769938548162647,-0.5345291091495005,0.03643448731233327
681,M,2013,2013_1301_1396,0,0.8298284064270838,1.9920940357357177,1.4621405726957044,-1.0591019821269454,0.5324259792771014,0.8167134443132836,0.1360425780114316,1.3467115427322218,-0.5240839949265897,0.4983299403925958,-0.16448369741137125,0.5653044625425728,-0.5938883300043292,-2.3825963601032436,0.7816390740235156,1.364020119701403,-2.203291407847212,-0.1587990951837167,-1.0450477183101052,1.199174472673297,0.9488094581741893,1.1101911492265164,-0.031847041145126376,0.13487621517582282,-0.1667232563209492,-0.03215626374422964,0.00613288582621252,0.05959803649282586,-0.020725680022261717,0.04235968166322601,-0.19879354916194614,-0.39216619064748603,0.24638182942694953,-0.1487404585215759,0.17571069806401085,-0.050978295004910745
682,M,2013,2013_1112_1217,1,0.5879878968661928,-0.9410869041494362,-0.6806721930288013,1.3627645654207394,2.386219455528094,1.2042292356320996,0.20666160098818037,-0.3275406657885599,-0.47035884415924717,-0.19618454120545553,1.0118693613209788,-0.023440453600871214,-0.3047774997068483,1.9893082858261013,-0.43120893878586875,-2.0037445651759684,0.34409724153517374,-0.25469808086029483,0.07680091014035773,0.18707988561929373,0.9512515847528121,-1.5079329562836978,0.15227887782104277,-0.11989245299329421,0.272171330814337,-0.028293608222117683,-0.0022122529731631313,0.08919716577094189,0.08268775372929449,0.09658175158396265,0.06262153505760204,0.11183493845602999,-0.1700588622894168,0.07379442306751594,-0.18260350771022993,-0.2397446885139844
683,M,2013,2013_1161_1257,0,-0.35650129155287225,-0.3484263384919758,0.008237137722018797,-0.2838679801254267,1.4189443432186148,0.2729964163642693,-0.9698049806782532,-1.2159846940895427,-4.599771169051228,-2.1900467121122467,-0.22048803938414446,1.0920136476493214,1.0407988101805024,1.00950273061889,1.5910993218926817,-3.1688712193110695,-1.3527546357999265,-0.35815800982135815,-4.3756614869693,0.08075888440567536,0.4655980017070148,1.4113007228891994,0.23576428522908666,0.10809794758398661,0.12766633764510005,-0.06509640436444486,-0.008208670369298066,0.06478159387006177,0.1006360786686975,0.10024287736145643,0.028739307682409176,-0.08719819738742807,0.009025266463699166,-0.40613407935364065,-0.6169951085066309,0.07560059846822768
684,M,2013,2013_1139_1266,0,-0.8004288291109141,-1.3526447812343396,0.747939370973659,-0.8263322585344656,-0.04269606719109614,0.8040180096451891,-0.8836224718938511,-0.769083750692416,-0.7392224452302913,-0.9041171988976612,0.14093438324404883,-0.5563980642062697,-0.33798519895634005,-0.13068230377259904,0.41803497347920293,-2.2788549179406363,0.8662891346908494,-1.8810661300490112,-1.094602094705181,0.4861671069563426,-0.8021110411361482,-1.089497587830626,0.019029718822660135,-0.08204859082861216,0.10107830965127229,0.06546485478942721,-0.0104983504030563,-0.020519115181990233,0.08341016063113471,0.003353333584559137,-0.032181762814414316,0.24612515614264552,-0.1190840034431846,-0.035935576298122274,-0.2803751385765917,0.03669830941120152
685,M,2013,2013_1276_1433,1,0.06874405814652862,1.384115539093231,0.7409928791035353,0.0661457778003033,-1.6078128133126708,1.7491490215880074,0.19711866159081037,-1.2778031631726192,-3.9208542193005997,-0.24980206701739377,-3.534915516252182,0.43972222132740135,-0.43595753414977434,0.13409671257688927,0.05646915585817397,-0.16193922340281042,-0.3202484008995891,1.2814557969840723,-4.0210952447591835,-0.3577052359590177,-0.4292707243201823,-0.9167497526389263,0.0030567307880448036,0.2181434900190954,-0.21508675923105058,0.06705886022604024,0.02398047073481946,-0.04423210432444047,0.04007182840423201,-0.11531863908436513,0.2637068607148909,-0.0929049427076446,-0.07094101118554341,-0.5785346568920611,-0.03997725580803779,-0.02902068083854243
686,M,2013,2013_1272_1277,0,0.7888709045167666,-0.11690973275707606,0.8349462818173371,-1.3511492462117056,0.13469644063064945,0.8607182769906012,1.2138032919229724,0.2627106664362878,-0.15740447826296666,2.5367522953063633,0.7197648609053657,0.1759018762306549,-0.9566180827618388,0.22695944470768392,0.3659778512715983,1.095311804331839,0.9358412018753657,-1.0060463824486443,0.9416256189366617,-0.82721608535655,0.37424085045548705,0.6252637174636859,-0.011019998148497412,-0.02945373011935637,0.018433731970858958,0.027580189420909118,-0.002760160920055099,-0.014626257161504674,-0.016219354520869866,-0.032617612505830396,0.1262918960186057,0.011360311400190004,-0.05248706866179198,-0.08160126772937126,0.6360590639061776,0.026944265662672703
687,M,2013,2013_1332_1387,1,0.5211990729497842,0.2858297284145544,-0.6111102230762738,-0.0765538379108596,1.6545822447194931,-0.03278414635194049,0.1435054965805727,3.156276569534972,0.5445304348615339,0.6989639792888954,0.21841362627692976,1.3757880583160156,0.5703649144067955,1.535715339906226,2.2504852182823027,-0.021148991340010692,-1.317486332400118,0.1728880192075558,0.5375437561224214,1.173672332694194,-1.2737727647312762,-0.4088465109278374,-0.05455075471697879,0.012580444906910904,-0.06713119962388969,-0.08790329704002664,-0.004446299074302107,0.08379276194344776,6.0712888116154495e-05,0.14017489475935718,-0.31868478974562864,-0.16809109310556292,0.015395874673268084,-0.033483087856709726,0.1625368633616313,0.06058895717796771
688,M,2013,2013_1143_1393,0,-0.8152619829501342,0.21194116697616172,-1.4885274997207445,0.925132154141214,-1.9233480260618618,1.2542785212341685,0.46126882700552985,1.0285301285668491,-2.2210336011986245,-0.5581877240953499,0.5755483641518402,0.12321149339607929,-0.12531326786329167,0.8874467934488351,0.12504090271611018,-0.4781275598573731,-0.00451855519293376,-1.2464587963651106,-1.5343120639491046,-1.32018822286654,0.6913056342245015,-0.48271502010285156,-0.24213951618657537,0.05295653219080321,-0.2950960483773786,-0.1330624029601657,-3.751505627758167e-05,-0.059537074305967996,0.03529092294702241,-0.08145807082452772,-0.07661517789033634,-0.19858641005769984,-0.03819296462781774,-0.5147170183587909,-0.08784264857634283,0.11355458550233602
